"Reference","Study_common_taxon","Site_name","Sampling_effort","Longitude","Latitude","Species","Measurement","Effort_corrected_measurement"
"Cabra-García et al. 2012","Arthropoda","Riparian forest2",12,-75.8757407786,4.85385714583,"",6,6
"Cabra-García et al. 2012","Arthropoda","Riparian forest2",12,-75.8757407786,4.85385714583,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest2",12,-75.8757407786,4.85385714583,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest2",12,-75.8757407786,4.85385714583,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest2",12,-75.8757407786,4.85385714583,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest2",12,-75.8757407786,4.85385714583,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest2",12,-75.8757407786,4.85385714583,"",4,4
"Cabra-García et al. 2012","Arthropoda","Riparian forest2",12,-75.8757407786,4.85385714583,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest2",12,-75.8757407786,4.85385714583,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",6,6
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",2,2
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",6,6
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",2,2
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest3",12,-76.4990359628,3.27661046017,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",2,2
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",5,5
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",2,2
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",3,3
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest5",12,-76.0840362975,4.33283799053,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest6",12,-76.300464,3.839611,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",3,3
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",2,2
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",2,2
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest8",12,-76.003222,4.452556,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",2,2
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",2,2
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",4,4
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",3,3
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",1,1
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Riparian forest9",12,-75.862861,4.908083,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",4,4
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",4,4
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",5,5
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest1",12,-75.934694,4.894222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",3,3
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest4",12,-76.3326066079,3.63723740727,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",3,3
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",6,6
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",4,4
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",4,4
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest5",12,-76.0828826001,4.3489849391,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",5,5
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",7,7
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest6",12,-76.2999001687,3.8369453831,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",4,4
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",5,5
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",4,4
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest8",12,-76.002361,4.438306,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",3,3
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",4,4
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",8,8
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",9,9
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",4,4
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",2,2
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",3,3
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",5,5
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures1",12,-75.937083,4.891222,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",7,7
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",2,2
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
